"tID","FILER_NAME","DATE1_10","IN_TRANSACTION_CODE","AMOUNT_70","nOutTrans","totalOut"
"7335261","MENDON DEMOCRATIC COMMITTEE/ MENDON'S FUTURE",2013-10-29,"A",500,1,868.7
"7335262","MENDON DEMOCRATIC COMMITTEE/ MENDON'S FUTURE",2013-10-16,"D",565,2,1303.56
"7335296","MENDON DEMOCRATIC COMMITTEE",2006-04-29,"A",250,2,309
"7335367","MENDON DEMOCRATIC COMMITTEE",2011-06-09,"A",500,1,9.88
"7335369","MENDON DEMOCRATIC COMMITTEE",2011-06-17,"A",240.12,1,9.88
"73409","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2012-10-02,"G",25000,332,5327064.47
"73436","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2012-10-17,"A",50000,245,3570146.88
"73443","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2012-10-22,"A",1e+05,214,2939969.37
"73463","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2012-10-12,"C",6250,273,3995818.68
"73464","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2012-10-12,"C",6250,273,3995818.68
"73465","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2012-10-12,"C",6250,273,3995818.68
"73466","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2012-10-12,"C",6250,273,3995818.68
"73479","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2012-10-17,"C",25000,245,3570146.88
"73481","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2012-10-18,"C",50000,228,3267146.39
"73511","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2012-10-05,"C",25000,306,4599319.45
"7351229","SANDS POINT PORT WASHINGTON REPUBLICAN COMMITTEE",2007-03-22,"A",1000,3,750
"7351308","SANDS POINT PORT WASHINGTON REPUBLICAN COMMITTEE",2008-01-30,"A",1000,1,500
"7351577","NUNDA REPUBLICAN COMMITTEE",2011-02-22,"G",500,2,102.24
"7351720","BETHPAGE REPUBLICAN COMMITTEE",2005-10-14,"A",400,7,13785.3
"7351849","BETHPAGE REPUBLICAN COMMITTEE",2005-11-01,"B",360,6,2066.48
"7351855","BETHPAGE REPUBLICAN COMMITTEE",2005-11-01,"B",300,6,2066.48
"7351889","BETHPAGE REPUBLICAN COMMITTEE",2006-01-11,"G",3050.49,5,753
"7351891","BETHPAGE REPUBLICAN COMMITTEE",2006-01-05,"B",500,5,753
"7351930","BETHPAGE REPUBLICAN COMMITTEE",2006-10-11,"A",350,10,12858.24
"7352031","BETHPAGE REPUBLICAN COMMITTEE",2006-10-31,"B",400,6,3822.85
"7352037","BETHPAGE REPUBLICAN COMMITTEE",2006-11-24,"B",350,6,852.5
"7352078","BETHPAGE REPUBLICAN COMMITTEE",2007-03-09,"B",2000,2,650
"7352080","BETHPAGE REPUBLICAN COMMITTEE",2007-06-19,"B",2500,9,5996.52
"7352081","BETHPAGE REPUBLICAN COMMITTEE",2007-06-19,"B",2500,9,5996.52
"7352131","BETHPAGE REPUBLICAN COMMITTEE",2007-07-31,"B",500,4,620
"7352180","BETHPAGE REPUBLICAN COMMITTEE",2007-10-30,"B",350,7,4786.82
"7352228","BETHPAGE REPUBLICAN COMMITTEE",2008-03-06,"A",500,7,2665
"7352315","BETHPAGE REPUBLICAN COMMITTEE",2008-02-26,"B",500,7,1605
"7352322","BETHPAGE REPUBLICAN COMMITTEE",2008-03-06,"B",500,7,2665
"7352323","BETHPAGE REPUBLICAN COMMITTEE",2008-03-06,"B",1000,7,2665
"7352330","BETHPAGE REPUBLICAN COMMITTEE",2008-04-01,"B",500,5,845.52
"7352331","BETHPAGE REPUBLICAN COMMITTEE",2008-04-10,"B",500,8,1647.54
"7352332","BETHPAGE REPUBLICAN COMMITTEE",2008-04-10,"B",500,8,1647.54
"7352333","BETHPAGE REPUBLICAN COMMITTEE",2008-04-10,"B",500,8,1647.54
"7352453","BETHPAGE REPUBLICAN COMMITTEE",2008-10-28,"A",500,9,5867.33
"7352457","BETHPAGE REPUBLICAN COMMITTEE",2008-12-16,"A",400,6,1853.33
"7352459","BETHPAGE REPUBLICAN COMMITTEE",2008-12-16,"A",1020,6,1853.33
"7352493","BETHPAGE REPUBLICAN COMMITTEE",2008-10-02,"B",400,7,14665
"7352521","BETHPAGE REPUBLICAN COMMITTEE",2008-10-28,"B",500,9,5867.33
"7352524","BETHPAGE REPUBLICAN COMMITTEE",2008-12-16,"B",745,6,1853.33
"7352648","BETHPAGE REPUBLICAN COMMITTEE",2009-12-17,"A",370,2,300.5
"7352687","BETHPAGE REPUBLICAN COMMITTEE",2009-11-23,"B",3500,4,5673.26
"7352747","BETHPAGE REPUBLICAN COMMITTEE",2010-03-01,"A",900,3,941.21
"7352756","BETHPAGE REPUBLICAN COMMITTEE",2010-04-14,"B",500,4,744.74
"7352805","BETHPAGE REPUBLICAN COMMITTEE",2010-09-10,"A",550,7,8607.22
"7352814","BETHPAGE REPUBLICAN COMMITTEE",2010-10-06,"A",400,6,5319.17
"7352853","BETHPAGE REPUBLICAN COMMITTEE",2010-10-26,"A",400,7,1168.98
"7352866","BETHPAGE REPUBLICAN COMMITTEE",2010-11-04,"A",2600,4,521.76
"7352869","BETHPAGE REPUBLICAN COMMITTEE",2010-08-24,"B",1000,5,8371.48
"7352885","BETHPAGE REPUBLICAN COMMITTEE",2010-09-10,"B",500,7,8607.22
"7352895","BETHPAGE REPUBLICAN COMMITTEE",2010-10-06,"B",500,6,5319.17
"7352908","BETHPAGE REPUBLICAN COMMITTEE",2010-10-26,"B",1000,7,1168.98
"7352953","BETHPAGE REPUBLICAN COMMITTEE",2011-02-18,"A",365,1,200
"7353236","BETHPAGE REPUBLICAN COMMITTEE",2012-08-15,"B",2500,4,9292.48
"7353330","BETHPAGE REPUBLICAN COMMITTEE",2013-11-07,"A",500,2,838
"7353331","BETHPAGE REPUBLICAN COMMITTEE",2013-11-07,"A",625,2,838
"7353361","BETHPAGE REPUBLICAN COMMITTEE",2013-11-07,"B",500,2,838
"7353402","BETHPAGE REPUBLICAN COMMITTEE",2014-04-10,"A",500,3,80
"7353417","BETHPAGE REPUBLICAN COMMITTEE",2014-04-10,"A",500,3,80
"7353420","BETHPAGE REPUBLICAN COMMITTEE",2014-04-10,"B",500,3,80
"7353423","BETHPAGE REPUBLICAN COMMITTEE",2014-04-10,"B",500,3,80
"7353425","BETHPAGE REPUBLICAN COMMITTEE",2014-07-08,"B",1000,3,418
"7353494","BETHPAGE REPUBLICAN COMMITTEE",2014-08-27,"A",1000,3,8410
"7353511","BETHPAGE REPUBLICAN COMMITTEE",2014-11-05,"A",500,3,916
"7353531","BETHPAGE REPUBLICAN COMMITTEE",2014-07-14,"B",500,2,365
"7353541","BETHPAGE REPUBLICAN COMMITTEE",2014-08-27,"B",500,3,8410
"7353542","BETHPAGE REPUBLICAN COMMITTEE",2014-08-27,"B",700,3,8410
"7353543","BETHPAGE REPUBLICAN COMMITTEE",2014-08-27,"B",1000,3,8410
"7353561","BETHPAGE REPUBLICAN COMMITTEE",2014-08-27,"C",1000,3,8410
"7353676","BETHPAGE REPUBLICAN COMMITTEE",2015-11-10,"B",350,3,375.96
"7353978","YATES COUNTY REPUBLICAN COMMITTEE",2008-03-01,"D",1300,9,3890.05
"7354469","YATES COUNTY REPUBLICAN COMMITTEE",2011-02-07,"A",500,1,50.31
"7354501","YATES COUNTY REPUBLICAN COMMITTEE",2011-03-15,"D",1000,6,2796.11
"7354714","YATES COUNTY REPUBLICAN COMMITTEE",2012-03-01,"D",1200,5,1293.19
"7354716","YATES COUNTY REPUBLICAN COMMITTEE",2012-03-01,"D",1000,5,1293.19
"7354717","YATES COUNTY REPUBLICAN COMMITTEE",2012-03-01,"D",1200,5,1293.19
"7354782","YATES COUNTY REPUBLICAN COMMITTEE",2013-02-19,"A",1900,2,263.23
"7355029","YATES COUNTY REPUBLICAN COMMITTEE",2014-03-11,"A",755,2,2126.66
"7355030","YATES COUNTY REPUBLICAN COMMITTEE",2014-03-11,"A",590,2,2126.66
"7355034","YATES COUNTY REPUBLICAN COMMITTEE",2014-03-11,"A",730,2,2126.66
"7355047","YATES COUNTY REPUBLICAN COMMITTEE",2014-03-11,"A",700,2,2126.66
"7355072","YATES COUNTY REPUBLICAN COMMITTEE",2014-03-11,"B",1050,2,2126.66
"7355111","YATES COUNTY REPUBLICAN COMMITTEE",2014-03-09,"D",1000,3,2414.16
"7355126","YATES COUNTY REPUBLICAN COMMITTEE",2014-03-09,"D",1666,3,2414.16
"7355157","YATES COUNTY REPUBLICAN COMMITTEE",2014-03-09,"D",1500,3,2414.16
"7355296","YATES COUNTY REPUBLICAN COMMITTEE",2015-03-08,"A",745,10,3652.82
"7355297","YATES COUNTY REPUBLICAN COMMITTEE",2015-03-08,"A",665,10,3652.82
"7355316","YATES COUNTY REPUBLICAN COMMITTEE",2015-03-08,"A",695,10,3652.82
"7355318","YATES COUNTY REPUBLICAN COMMITTEE",2015-03-08,"A",1175,10,3652.82
"7355374","YATES COUNTY REPUBLICAN COMMITTEE",2015-03-15,"D",1000,6,2850.39
"7355375","YATES COUNTY REPUBLICAN COMMITTEE",2015-03-01,"D",872,13,4083.73
"7355394","YATES COUNTY REPUBLICAN COMMITTEE",2015-03-01,"D",1200,13,4083.73
"7355411","YATES COUNTY REPUBLICAN COMMITTEE",2015-03-01,"D",1000,13,4083.73
"7355417","YATES COUNTY REPUBLICAN COMMITTEE",2015-03-01,"D",1500,13,4083.73
"7356113","AMHERST DEMOCRATIC COMMITTEE",2006-08-22,"A",200,2,627.34
"7356159","AMHERST DEMOCRATIC COMMITTEE",2006-01-04,"A",100,4,106.6
"7356242","AMHERST DEMOCRATIC COMMITTEE",2006-03-02,"A",50,6,2855.43
"7356246","AMHERST DEMOCRATIC COMMITTEE",2006-03-11,"A",50,8,3650.18
"7356267","AMHERST DEMOCRATIC COMMITTEE",2006-03-10,"A",153,7,3190.89
"7356268","AMHERST DEMOCRATIC COMMITTEE",2006-03-11,"A",132.5,8,3650.18
"7356273","AMHERST DEMOCRATIC COMMITTEE",2006-03-11,"A",245,8,3650.18
"7356275","AMHERST DEMOCRATIC COMMITTEE",2006-03-11,"A",102,8,3650.18
"7356303","AMHERST DEMOCRATIC COMMITTEE",2006-06-01,"A",160,5,2722.88
"7356305","AMHERST DEMOCRATIC COMMITTEE",2006-06-01,"A",80,5,2722.88
"7356316","AMHERST DEMOCRATIC COMMITTEE",2006-06-02,"A",200,5,2722.88
"7356340","AMHERST DEMOCRATIC COMMITTEE",2006-06-01,"A",70,5,2722.88
"7356351","AMHERST DEMOCRATIC COMMITTEE",2006-06-01,"A",80,5,2722.88
"7356352","AMHERST DEMOCRATIC COMMITTEE",2006-06-01,"A",130,5,2722.88
"7356354","AMHERST DEMOCRATIC COMMITTEE",2006-06-01,"A",80,5,2722.88
"7356356","AMHERST DEMOCRATIC COMMITTEE",2006-06-04,"A",80,5,2722.88
"7356361","AMHERST DEMOCRATIC COMMITTEE",2006-06-01,"A",80,5,2722.88
"7356364","AMHERST DEMOCRATIC COMMITTEE",2006-06-01,"A",80,5,2722.88
"7356379","AMHERST DEMOCRATIC COMMITTEE",2006-03-06,"C",100,7,3190.89
"7356381","AMHERST DEMOCRATIC COMMITTEE",2006-05-15,"C",150,2,2024.38
"7356387","AMHERST DEMOCRATIC COMMITTEE",2006-06-01,"C",90,5,2722.88
"7356388","AMHERST DEMOCRATIC COMMITTEE",2006-06-01,"C",80,5,2722.88
"7356392","AMHERST DEMOCRATIC COMMITTEE",2006-03-01,"D",75,6,2855.43
"7356393","AMHERST DEMOCRATIC COMMITTEE",2006-03-01,"D",50,6,2855.43
"7356394","AMHERST DEMOCRATIC COMMITTEE",2006-03-01,"D",50,6,2855.43
"7356395","AMHERST DEMOCRATIC COMMITTEE",2006-03-01,"D",70,6,2855.43
"7356396","AMHERST DEMOCRATIC COMMITTEE",2006-03-01,"D",60,6,2855.43
"7356397","AMHERST DEMOCRATIC COMMITTEE",2006-03-01,"D",100,6,2855.43
"7356570","AMHERST DEMOCRATIC COMMITTEE",2007-11-02,"A",100,5,611.64
"7356572","AMHERST DEMOCRATIC COMMITTEE",2007-10-10,"C",500,7,8321.01
"7356573","AMHERST DEMOCRATIC COMMITTEE",2007-10-27,"C",500,6,2909.22
"7356574","AMHERST DEMOCRATIC COMMITTEE",2007-10-25,"C",500,7,2971.22
"7356576","AMHERST DEMOCRATIC COMMITTEE",2007-11-02,"C",100,5,611.64
"7356586","AMHERST DEMOCRATIC COMMITTEE",2006-12-05,"C",329.18,1,50
"7356610","AMHERST DEMOCRATIC COMMITTEE",2007-03-10,"A",100,2,1126.28
"7356706","AMHERST DEMOCRATIC COMMITTEE",2007-06-28,"A",90,7,3854.73
"7356721","AMHERST DEMOCRATIC COMMITTEE",2007-06-28,"A",90,7,3854.73
"7356722","AMHERST DEMOCRATIC COMMITTEE",2007-06-28,"A",90,7,3854.73
"7356730","AMHERST DEMOCRATIC COMMITTEE",2007-06-25,"B",355,5,2954.73
"7356743","AMHERST DEMOCRATIC COMMITTEE",2007-06-28,"C",90,7,3854.73
"7356744","AMHERST DEMOCRATIC COMMITTEE",2007-06-16,"C",100,3,2266.27
"7356747","AMHERST DEMOCRATIC COMMITTEE",2007-06-26,"C",90,5,2954.73
"7356750","AMHERST DEMOCRATIC COMMITTEE",2007-06-28,"C",240,7,3854.73
"7356815","AMHERST DEMOCRATIC COMMITTEE",2008-11-19,"A",150,3,732.42
"7356820","AMHERST DEMOCRATIC COMMITTEE",2008-11-19,"A",100,3,732.42
"7356821","AMHERST DEMOCRATIC COMMITTEE",2008-11-19,"A",100,3,732.42
"7356831","AMHERST DEMOCRATIC COMMITTEE",2008-11-10,"A",130,3,732.42
"7356851","AMHERST DEMOCRATIC COMMITTEE",2008-11-18,"C",100,3,732.42
"7356863","AMHERST DEMOCRATIC COMMITTEE",2007-12-02,"A",200,3,639.92
"7356870","AMHERST DEMOCRATIC COMMITTEE",2007-12-09,"C",500,2,287.28
"7356871","AMHERST DEMOCRATIC COMMITTEE",2008-01-01,"C",525,6,1161.59
"7356954","AMHERST DEMOCRATIC COMMITTEE",2008-04-22,"A",250,3,252.5
"7356956","AMHERST DEMOCRATIC COMMITTEE",2008-02-23,"B",100,1,37.5
"7356961","AMHERST DEMOCRATIC COMMITTEE",2008-05-15,"D",145,3,1002.08
"7356974","AMHERST DEMOCRATIC COMMITTEE",2008-05-15,"D",100,3,1002.08
"7356982","AMHERST DEMOCRATIC COMMITTEE",2008-05-15,"D",125,3,1002.08
"7357033","AMHERST DEMOCRATIC COMMITTEE",2009-11-02,"A",100,3,3835
"7357182","AMHERST DEMOCRATIC COMMITTEE",2010-09-08,"A",100,1,25
"7357192","AMHERST DEMOCRATIC COMMITTEE",2010-09-09,"C",100,1,25
"7357288","AMHERST DEMOCRATIC COMMITTEE",2010-02-25,"A",100,7,1695.07
"7357394","AMHERST DEMOCRATIC COMMITTEE",2010-02-25,"C",200,7,1695.07
"7357417","AMHERST DEMOCRATIC COMMITTEE",2010-03-20,"D",200,2,947.09
"7357429","AMHERST DEMOCRATIC COMMITTEE",2010-03-02,"D",199,4,1272.17
"7357505","AMHERST DEMOCRATIC COMMITTEE",2011-11-08,"A",120,4,3249.42
"7357515","AMHERST DEMOCRATIC COMMITTEE",2011-11-08,"A",200,4,3249.42
"7357544","AMHERST DEMOCRATIC COMMITTEE",2011-02-25,"A",120,2,6382.3
"7357545","AMHERST DEMOCRATIC COMMITTEE",2011-02-25,"A",120,2,6382.3
"7357552","AMHERST DEMOCRATIC COMMITTEE",2011-02-25,"A",120,2,6382.3
"7357555","AMHERST DEMOCRATIC COMMITTEE",2011-02-25,"A",180,2,6382.3
"7357559","AMHERST DEMOCRATIC COMMITTEE",2011-02-25,"A",120,2,6382.3
"7357560","AMHERST DEMOCRATIC COMMITTEE",2011-02-25,"A",120,2,6382.3
"7357573","AMHERST DEMOCRATIC COMMITTEE",2011-02-25,"A",120,2,6382.3
"7357575","AMHERST DEMOCRATIC COMMITTEE",2011-02-25,"A",120,2,6382.3
"7357576","AMHERST DEMOCRATIC COMMITTEE",2011-02-25,"A",120,2,6382.3
"7357578","AMHERST DEMOCRATIC COMMITTEE",2011-02-18,"A",120,3,6919.19
"7357597","AMHERST DEMOCRATIC COMMITTEE",2011-02-14,"A",120,3,6919.19
"7357598","AMHERST DEMOCRATIC COMMITTEE",2011-02-04,"A",120,2,6859.19
"7357612","AMHERST DEMOCRATIC COMMITTEE",2011-02-22,"A",120,3,6919.19
"7357616","AMHERST DEMOCRATIC COMMITTEE",2011-02-01,"A",120,2,6859.19
"7357617","AMHERST DEMOCRATIC COMMITTEE",2011-02-01,"A",120,2,6859.19
"7357618","AMHERST DEMOCRATIC COMMITTEE",2011-01-29,"A",120,4,7099.19
"7357626","AMHERST DEMOCRATIC COMMITTEE",2011-02-03,"A",120,2,6859.19
"7357637","AMHERST DEMOCRATIC COMMITTEE",2011-02-07,"A",120,2,6859.19
"7357640","AMHERST DEMOCRATIC COMMITTEE",2011-02-07,"A",120,2,6859.19
"7357644","AMHERST DEMOCRATIC COMMITTEE",2011-02-07,"A",120,2,6859.19
"7357647","AMHERST DEMOCRATIC COMMITTEE",2011-02-25,"A",120,2,6382.3
"7357656","AMHERST DEMOCRATIC COMMITTEE",2011-02-25,"A",120,2,6382.3
"7357751","AMHERST DEMOCRATIC COMMITTEE",2011-02-15,"C",180,3,6919.19
"7357752","AMHERST DEMOCRATIC COMMITTEE",2011-02-25,"C",240,2,6382.3
"7357754","AMHERST DEMOCRATIC COMMITTEE",2011-02-16,"C",180,3,6919.19
"7357758","AMHERST DEMOCRATIC COMMITTEE",2011-02-25,"C",220,2,6382.3
"7357759","AMHERST DEMOCRATIC COMMITTEE",2011-02-08,"C",120,2,6859.19
"7357769","AMHERST DEMOCRATIC COMMITTEE",2011-06-27,"C",120,1,52.76
"7357874","AMHERST DEMOCRATIC COMMITTEE",2012-09-11,"A",120,2,1800
"7358256","AMHERST DEMOCRATIC COMMITTEE",2013-02-23,"A",250,3,1139.33
"7358485","AMHERST DEMOCRATIC COMMITTEE",2014-03-20,"A",250,3,1155.46
"7358486","AMHERST DEMOCRATIC COMMITTEE",2014-03-20,"A",250,3,1155.46
"7358710","AMHERST DEMOCRATIC COMMITTEE",2015-08-31,"A",400,8,5955.22
"7358752","AMHERST DEMOCRATIC COMMITTEE",2015-08-31,"D",325,8,5955.22
"7358769","AMHERST DEMOCRATIC COMMITTEE",2015-10-01,"A",300,2,2000
"7358895","AMHERST DEMOCRATIC COMMITTEE",2015-02-10,"C",250,8,1045.89
"7358900","AMHERST DEMOCRATIC COMMITTEE",2015-03-28,"C",120,7,1260.69
"7358928","AMHERST DEMOCRATIC COMMITTEE",2015-03-28,"D",228,7,1260.69
"7358982","AMHERST DEMOCRATIC COMMITTEE",2015-12-09,"A",250,5,1364.23
"7358990","AMHERST DEMOCRATIC COMMITTEE",2015-12-09,"A",250,5,1364.23
"7358991","AMHERST DEMOCRATIC COMMITTEE",2015-12-09,"A",250,5,1364.23
"7370661","MILAN DEMOCRATIC COMMITTEE",2007-09-24,"A",2000,17,4693.69
"7370666","MILAN DEMOCRATIC COMMITTEE",2007-09-27,"A",2000,17,4693.69
"7370671","MILAN DEMOCRATIC COMMITTEE",2007-09-29,"A",1000,18,5431.69
"7370755","MILAN DEMOCRATIC COMMITTEE",2009-09-17,"A",3000,1,755
"7370756","MILAN DEMOCRATIC COMMITTEE",2009-09-17,"A",2000,1,755
"7370848","MILAN DEMOCRATIC COMMITTEE",2015-10-02,"C",800,2,1872.59
"7372676","CAYUGA COUNTY REPUBLICAN COMMITTEE",2006-10-06,"C",2500,9,2937.03
"7372694","CAYUGA COUNTY REPUBLICAN COMMITTEE",2006-01-13,"G",11068.31,2,1300
"7372740","CAYUGA COUNTY REPUBLICAN COMMITTEE",2006-04-26,"B",1000,5,3682.05
"7372741","CAYUGA COUNTY REPUBLICAN COMMITTEE",2006-07-13,"B",1790,6,2474.57
"7372846","CAYUGA COUNTY REPUBLICAN COMMITTEE",2007-04-11,"B",800,4,3170.4
"7372935","CAYUGA COUNTY REPUBLICAN COMMITTEE",2008-04-22,"B",800,4,2657.75
"7373122","CAYUGA COUNTY REPUBLICAN COMMITTEE",2010-05-21,"A",1000,5,3272.58
"73732","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2012-10-30,"A",25000,68,1093631.61
"7373321","CAYUGA COUNTY REPUBLICAN COMMITTEE",2013-09-06,"C",750,1,108
"7373428","CAYUGA COUNTY REPUBLICAN COMMITTEE",2015-08-20,"B",2500,5,1589.08
"7373435","CAYUGA COUNTY REPUBLICAN COMMITTEE",2015-08-25,"C",750,8,5219.59
"73739","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2012-10-25,"A",25000,131,2102453.05
"73750","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2012-10-25,"C",50000,131,2102453.05
"7375967","PUTNAM COUNTY INDEPENDENCE PARTY",2007-03-29,"A",2155,11,2524.18
"73765","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2012-10-26,"C",10000,108,1818191.07
"73778","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2012-10-31,"C",14239.29,69,986957.89
"73793","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2012-11-08,"C",25000,29,281096.56
"73800","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2012-11-16,"C",7300,19,239516.59
"73802","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2012-11-08,"C",8000,29,281096.56
"7386729","NASSAU COUNTY DEMOCRATIC COMMITTEE OPERATING ACCOUNT (NCDC OPERATING ACCOUNT)",2006-08-30,"A",84000,9,197908.77
"7386782","NASSAU COUNTY DEMOCRATIC COMMITTEE OPERATING ACCOUNT (NCDC OPERATING ACCOUNT)",2006-09-08,"E",65000,8,129238.29
"7386866","NASSAU COUNTY DEMOCRATIC COMMITTEE OPERATING ACCOUNT (NCDC OPERATING ACCOUNT)",2006-11-08,"A",10000,14,47684.79
"7386882","NASSAU COUNTY DEMOCRATIC COMMITTEE OPERATING ACCOUNT (NCDC OPERATING ACCOUNT)",2006-10-25,"C",5000,14,64860.27
"7386883","NASSAU COUNTY DEMOCRATIC COMMITTEE OPERATING ACCOUNT (NCDC OPERATING ACCOUNT)",2006-10-25,"C",3000,14,64860.27
"7387072","NASSAU COUNTY DEMOCRATIC COMMITTEE OPERATING ACCOUNT (NCDC OPERATING ACCOUNT)",2005-12-15,"C",2500,17,27642.27
"7387163","NASSAU COUNTY DEMOCRATIC COMMITTEE OPERATING ACCOUNT (NCDC OPERATING ACCOUNT)",2006-03-13,"A",8000,20,159510
"7387168","NASSAU COUNTY DEMOCRATIC COMMITTEE OPERATING ACCOUNT (NCDC OPERATING ACCOUNT)",2006-03-13,"A",4000,20,159510
"7387171","NASSAU COUNTY DEMOCRATIC COMMITTEE OPERATING ACCOUNT (NCDC OPERATING ACCOUNT)",2006-03-15,"A",3250,20,150110
"7387239","NASSAU COUNTY DEMOCRATIC COMMITTEE OPERATING ACCOUNT (NCDC OPERATING ACCOUNT)",2006-03-29,"A",5000,19,273278.68
"7387257","NASSAU COUNTY DEMOCRATIC COMMITTEE OPERATING ACCOUNT (NCDC OPERATING ACCOUNT)",2006-03-31,"A",3500,17,271178.68
"7387258","NASSAU COUNTY DEMOCRATIC COMMITTEE OPERATING ACCOUNT (NCDC OPERATING ACCOUNT)",2006-03-31,"A",4500,17,271178.68
"7387263","NASSAU COUNTY DEMOCRATIC COMMITTEE OPERATING ACCOUNT (NCDC OPERATING ACCOUNT)",2006-03-31,"A",3000,17,271178.68
"7387321","NASSAU COUNTY DEMOCRATIC COMMITTEE OPERATING ACCOUNT (NCDC OPERATING ACCOUNT)",2006-04-06,"A",1900,23,332186.88
"7387333","NASSAU COUNTY DEMOCRATIC COMMITTEE OPERATING ACCOUNT (NCDC OPERATING ACCOUNT)",2006-04-06,"A",2000,23,332186.88
"7387336","NASSAU COUNTY DEMOCRATIC COMMITTEE OPERATING ACCOUNT (NCDC OPERATING ACCOUNT)",2006-04-06,"A",1500,23,332186.88
"7387337","NASSAU COUNTY DEMOCRATIC COMMITTEE OPERATING ACCOUNT (NCDC OPERATING ACCOUNT)",2006-04-06,"A",6500,23,332186.88
"7387349","NASSAU COUNTY DEMOCRATIC COMMITTEE OPERATING ACCOUNT (NCDC OPERATING ACCOUNT)",2006-04-11,"A",8000,24,231338.58
"7387352","NASSAU COUNTY DEMOCRATIC COMMITTEE OPERATING ACCOUNT (NCDC OPERATING ACCOUNT)",2006-04-11,"A",5000,24,231338.58
"7387353","NASSAU COUNTY DEMOCRATIC COMMITTEE OPERATING ACCOUNT (NCDC OPERATING ACCOUNT)",2006-04-11,"A",5000,24,231338.58
"7387354","NASSAU COUNTY DEMOCRATIC COMMITTEE OPERATING ACCOUNT (NCDC OPERATING ACCOUNT)",2006-04-11,"A",15000,24,231338.58
"7387361","NASSAU COUNTY DEMOCRATIC COMMITTEE OPERATING ACCOUNT (NCDC OPERATING ACCOUNT)",2006-04-11,"A",2500,24,231338.58
"7387364","NASSAU COUNTY DEMOCRATIC COMMITTEE OPERATING ACCOUNT (NCDC OPERATING ACCOUNT)",2006-04-11,"A",2500,24,231338.58
"7387395","NASSAU COUNTY DEMOCRATIC COMMITTEE OPERATING ACCOUNT (NCDC OPERATING ACCOUNT)",2006-04-26,"A",5000,23,103690.63
"7387396","NASSAU COUNTY DEMOCRATIC COMMITTEE OPERATING ACCOUNT (NCDC OPERATING ACCOUNT)",2006-05-04,"A",20000,19,78873.34
"7387397","NASSAU COUNTY DEMOCRATIC COMMITTEE OPERATING ACCOUNT (NCDC OPERATING ACCOUNT)",2006-05-04,"A",10000,19,78873.34
"7387401","NASSAU COUNTY DEMOCRATIC COMMITTEE OPERATING ACCOUNT (NCDC OPERATING ACCOUNT)",2006-05-08,"A",5000,22,55658.03
"7387408","NASSAU COUNTY DEMOCRATIC COMMITTEE OPERATING ACCOUNT (NCDC OPERATING ACCOUNT)",2006-05-10,"A",5000,20,64447.2
"7387409","NASSAU COUNTY DEMOCRATIC COMMITTEE OPERATING ACCOUNT (NCDC OPERATING ACCOUNT)",2006-05-10,"A",5000,20,64447.2
"7387415","NASSAU COUNTY DEMOCRATIC COMMITTEE OPERATING ACCOUNT (NCDC OPERATING ACCOUNT)",2006-05-10,"A",5000,20,64447.2
"7387423","NASSAU COUNTY DEMOCRATIC COMMITTEE OPERATING ACCOUNT (NCDC OPERATING ACCOUNT)",2006-05-22,"A",25000,19,143706.33
"7387425","NASSAU COUNTY DEMOCRATIC COMMITTEE OPERATING ACCOUNT (NCDC OPERATING ACCOUNT)",2006-05-22,"A",5000,19,143706.33
"7387426","NASSAU COUNTY DEMOCRATIC COMMITTEE OPERATING ACCOUNT (NCDC OPERATING ACCOUNT)",2006-05-22,"A",25000,19,143706.33
"7387428","NASSAU COUNTY DEMOCRATIC COMMITTEE OPERATING ACCOUNT (NCDC OPERATING ACCOUNT)",2006-05-25,"A",9000,13,102475.52
"7387431","NASSAU COUNTY DEMOCRATIC COMMITTEE OPERATING ACCOUNT (NCDC OPERATING ACCOUNT)",2006-05-31,"A",8000,16,107588.93
"7387433","NASSAU COUNTY DEMOCRATIC COMMITTEE OPERATING ACCOUNT (NCDC OPERATING ACCOUNT)",2006-06-05,"A",12500,14,101371.93
"7387434","NASSAU COUNTY DEMOCRATIC COMMITTEE OPERATING ACCOUNT (NCDC OPERATING ACCOUNT)",2006-06-05,"A",12500,14,101371.93
